time,id,target,item_id
2024-01-01 00:00:02.590000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.600000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.610000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.620000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.630000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.640000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.650000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.660000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.670000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:02.680000,FKI0012411281731,9.00137527830842,A
2024-01-01 00:00:02.690000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:02.700000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:02.710000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.720000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.730000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:02.740000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:02.750000,FKI0012411281731,8.979434664552475,A
2024-01-01 00:00:02.760000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.770000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.780000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.790000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:02.800000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:02.810000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.820000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.830000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.840000,FKI0012411281731,8.976572845366917,A
2024-01-01 00:00:02.850000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.860000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.870000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.880000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:02.890000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:02.900000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.910000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.920000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:02.930000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:02.940000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:02.950000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.960000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.970000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.980000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:02.990000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.000000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.010000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.020000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.030000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.040000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.050000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.060000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.070000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.080000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:03.090000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.100000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.110000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.120000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.130000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.140000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.150000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:03.160000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:03.170000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.180000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.190000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.200000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.210000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.220000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.230000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.240000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.250000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.260000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.270000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.280000,FKI0012411281731,8.983250423466552,A
